occupation_pred,BASE_CUSTOMER_ID
19.0,154872
15.0,57508
10.0,172421
7.0,6863
10.0,86108
15.0,82925
11.0,13118
11.0,16636
18.0,12572
15.0,121939
17.0,147073
11.0,7170
16.0,24475
10.0,124460
19.0,60956
14.0,195006
12.0,97276
12.0,177081
11.0,112070
12.0,39508
17.0,111252
18.0,6977
10.0,7685
21.0,74367
18.0,73757
20.0,48992
12.0,161294
10.0,86208
17.0,88818
13.0,61309
13.0,67844
12.0,115371
15.0,56045
15.0,120847
10.0,114680
10.0,180887
11.0,190071
12.0,20360
13.0,111889
10.0,173059
19.0,74752
17.0,157517
11.0,18089
12.0,137997
12.0,156368
13.0,104503
12.0,79277
16.0,125101
12.0,104662
15.0,162515
18.0,174317
14.0,110539
10.0,192787
11.0,145226
11.0,35586
12.0,181018
11.0,180250
13.0,36865
19.0,138804
19.0,160419
22.0,162728
12.0,15537
11.0,87462
12.0,163750
11.0,106050
17.0,150648
11.0,165813
13.0,194353
12.0,62410
16.0,182417
13.0,118125
14.0,106811
16.0,95065
12.0,189866
13.0,45514
11.0,135501
21.0,166624
11.0,182317
19.0,143965
11.0,160934
14.0,36228
11.0,7636
14.0,9728
11.0,169069
15.0,51672
10.0,89042
21.0,166966
19.0,164466
13.0,163366
12.0,139243
10.0,184541
10.0,53791
12.0,33930
10.0,24041
16.0,83475
12.0,595
14.0,9753
10.0,66033
12.0,111316
22.0,59490
18.0,24515
14.0,95489
12.0,187971
11.0,143879
13.0,31895
15.0,177268
12.0,89350
16.0,16692
12.0,102556
18.0,168963
11.0,85698
12.0,53675
12.0,19766
21.0,149275
8.0,182656
11.0,125092
21.0,168582
14.0,133408
11.0,1540
10.0,149373
12.0,181453
19.0,148602
13.0,27262
12.0,187404
9.0,29499
21.0,123267
12.0,63434
12.0,42469
13.0,116195
13.0,21899
11.0,191882
11.0,93701
20.0,168000
10.0,48393
10.0,139537
11.0,10870
17.0,131559
10.0,95685
9.0,189007
21.0,75868
19.0,105894
11.0,172178
14.0,9183
11.0,41720
23.0,148855
12.0,99313
10.0,162961
12.0,10468
13.0,13257
11.0,133115
15.0,87896
13.0,63094
15.0,27315
10.0,111194
11.0,72368
13.0,171149
11.0,99051
10.0,19162
11.0,35483
12.0,172680
11.0,176930
11.0,144098
18.0,186990
19.0,135015
19.0,130050
19.0,40711
16.0,54827
13.0,9582
15.0,269
13.0,14187
11.0,44085
11.0,136876
11.0,110396
15.0,64725
18.0,123178
15.0,63382
11.0,140080
14.0,110308
14.0,110654
19.0,120913
13.0,137980
14.0,54502
22.0,149097
20.0,170019
12.0,158859
14.0,172923
13.0,30134
12.0,29016
13.0,112514
10.0,27307
15.0,157421
15.0,108721
11.0,47861
21.0,188370
10.0,112497
12.0,141955
22.0,6243
11.0,182885
13.0,11498
20.0,50060
18.0,38393
17.0,179371
12.0,88196
12.0,6414
10.0,45491
18.0,41459
14.0,34507
22.0,161626
12.0,12636
21.0,182342
12.0,33553
17.0,123341
18.0,142584
17.0,70062
18.0,78185
16.0,30198
11.0,137590
17.0,68412
12.0,134590
17.0,12221
13.0,159625
18.0,174711
11.0,188766
12.0,64381
11.0,41602
14.0,37515
11.0,76017
12.0,26961
13.0,126396
11.0,186843
11.0,189173
14.0,160647
11.0,16282
14.0,11444
20.0,124890
10.0,159189
15.0,36130
16.0,136044
23.0,162519
11.0,9227
9.0,141515
10.0,172064
11.0,93006
19.0,126438
15.0,6206
12.0,100495
18.0,3374
16.0,56860
13.0,14122
11.0,50121
18.0,52327
17.0,50224
16.0,106981
10.0,3021
11.0,1658
15.0,43115
11.0,125830
17.0,176837
18.0,6260
13.0,99737
11.0,188016
15.0,110372
11.0,74569
14.0,117810
13.0,85817
12.0,46979
12.0,138606
11.0,62385
11.0,190965
11.0,173858
14.0,111426
11.0,1316
11.0,62949
14.0,126970
11.0,106927
11.0,181251
11.0,26970
23.0,151660
13.0,156921
10.0,33349
17.0,143539
16.0,146406
11.0,47797
11.0,185109
12.0,65457
21.0,77111
12.0,182879
19.0,25375
12.0,68911
21.0,173105
12.0,131261
16.0,195364
7.0,86782
16.0,112379
23.0,172637
11.0,148695
11.0,159392
11.0,105945
10.0,127902
11.0,164695
18.0,22967
14.0,80602
20.0,174754
13.0,71124
13.0,57740
12.0,59825
10.0,106294
10.0,182994
15.0,16918
13.0,127532
18.0,113521
11.0,126349
14.0,37498
17.0,36881
13.0,106559
17.0,121415
11.0,64472
13.0,12247
13.0,16704
11.0,115439
13.0,15234
11.0,178244
21.0,153094
15.0,153560
12.0,31186
16.0,15756
13.0,24481
12.0,102984
11.0,135145
14.0,153698
18.0,166598
14.0,141730
16.0,62490
17.0,67456
18.0,169684
14.0,32670
11.0,101333
11.0,13816
11.0,11031
11.0,21063
12.0,111134
21.0,69079
14.0,68086
15.0,66496
22.0,30435
18.0,105305
11.0,141924
16.0,22774
18.0,148718
10.0,126906
19.0,142734
13.0,38846
16.0,149551
11.0,186228
11.0,177798
9.0,9561
13.0,108679
18.0,86285
13.0,101764
19.0,101197
18.0,67843
17.0,118284
16.0,137210
19.0,129918
11.0,171706
19.0,13389
11.0,30163
11.0,149458
15.0,170125
18.0,69109
20.0,193452
16.0,30129
11.0,22721
17.0,129580
15.0,31379
14.0,39480
15.0,39784
11.0,157898
19.0,36167
12.0,107850
19.0,29875
15.0,57937
11.0,163603
12.0,96569
22.0,121802
16.0,178169
17.0,177922
11.0,7954
18.0,69940
11.0,147546
11.0,8611
10.0,31374
15.0,50553
12.0,89210
19.0,120885
22.0,167621
11.0,193920
20.0,163162
14.0,19022
10.0,55875
12.0,113133
15.0,138958
21.0,171216
16.0,66156
11.0,155300
16.0,114349
11.0,33196
11.0,74998
16.0,84090
19.0,133133
14.0,83795
12.0,126021
9.0,1065
12.0,147357
7.0,193667
11.0,169205
12.0,122474
11.0,16919
13.0,153287
12.0,121033
11.0,160107
12.0,18174
17.0,87630
14.0,29847
16.0,4393
16.0,140486
13.0,88657
11.0,106482
12.0,30473
18.0,93217
12.0,136821
11.0,121521
13.0,18090
19.0,148660
9.0,64337
13.0,799
13.0,12029
19.0,117764
14.0,141318
12.0,173202
12.0,173451
19.0,70741
20.0,169744
11.0,100114
14.0,73100
12.0,100790
10.0,66657
10.0,86985
16.0,42651
16.0,185402
10.0,175358
19.0,123653
11.0,116703
9.0,75810
20.0,139291
13.0,16552
14.0,117050
14.0,86946
15.0,131890
8.0,166868
10.0,181011
13.0,55726
17.0,125413
20.0,29600
13.0,3330
21.0,163547
12.0,149402
17.0,168931
23.0,60767
12.0,119026
9.0,75224
9.0,153681
12.0,110797
22.0,169210
10.0,111908
14.0,92463
11.0,76469
13.0,41690
14.0,30178
17.0,82900
13.0,30192
12.0,66028
12.0,11215
21.0,137638
22.0,141654
10.0,54029
10.0,189053
13.0,126087
18.0,126652
10.0,175818
11.0,42935
11.0,126243
19.0,51582
12.0,164162
11.0,72618
19.0,15282
18.0,74838
10.0,135974
11.0,55416
19.0,182575
22.0,172500
12.0,173801
21.0,138179
14.0,23761
9.0,115099
19.0,85188
11.0,53113
11.0,84734
13.0,30467
14.0,106539
14.0,153474
11.0,148482
15.0,2797
11.0,190959
14.0,189715
15.0,189725
14.0,72219
11.0,63817
8.0,157227
13.0,135267
18.0,141411
22.0,6720
16.0,142012
11.0,186965
15.0,84335
11.0,181773
16.0,119777
12.0,35787
14.0,96928
17.0,154892
11.0,179915
20.0,174015
13.0,43094
22.0,186216
13.0,149983
12.0,46843
15.0,56730
17.0,110914
10.0,33220
11.0,21122
12.0,188554
11.0,188419
10.0,184092
12.0,90458
11.0,181598
14.0,2379
14.0,149461
11.0,43535
11.0,17638
15.0,192677
11.0,170407
13.0,32424
13.0,5336
15.0,53566
11.0,132464
9.0,7692
12.0,73734
16.0,60687
16.0,74371
11.0,139719
10.0,4222
16.0,79338
15.0,14876
16.0,1324
22.0,28194
11.0,125754
16.0,60276
16.0,20655
15.0,152191
12.0,147310
19.0,163109
12.0,39806
16.0,61899
14.0,14474
9.0,53370
12.0,101406
17.0,127275
9.0,173182
10.0,27292
13.0,14882
13.0,98235
11.0,105787
13.0,84054
12.0,99487
14.0,108651
11.0,145930
20.0,121592
12.0,30800
12.0,165519
19.0,187812
10.0,160792
17.0,150163
13.0,30157
16.0,73146
15.0,46403
20.0,25122
13.0,195983
21.0,111167
20.0,162547
23.0,146708
16.0,169014
13.0,69715
15.0,69453
16.0,50625
10.0,16350
11.0,14979
18.0,180625
19.0,148989
12.0,185033
21.0,166688
10.0,8839
17.0,63436
13.0,13271
15.0,25865
9.0,2314
11.0,32987
14.0,100200
10.0,1301
12.0,95287
18.0,180415
16.0,34699
14.0,18898
19.0,186189
12.0,102513
13.0,102587
13.0,80163
12.0,31876
20.0,18679
11.0,113651
13.0,94280
17.0,195427
20.0,186725
11.0,94966
10.0,196401
12.0,13381
15.0,176550
13.0,38429
21.0,124553
15.0,40147
10.0,167711
9.0,51667
12.0,158980
16.0,80544
12.0,95967
10.0,35574
12.0,117751
11.0,187837
11.0,136509
12.0,172049
12.0,162675
19.0,142707
12.0,124041
11.0,107827
16.0,119030
18.0,17038
12.0,42073
11.0,135034
13.0,72098
11.0,183634
11.0,143083
19.0,166459
12.0,96118
17.0,86916
10.0,124763
20.0,114535
15.0,26378
20.0,14220
17.0,118440
20.0,920
18.0,144674
16.0,80262
11.0,96172
11.0,71428
14.0,3035
14.0,54843
19.0,144266
12.0,141856
19.0,21058
11.0,150247
12.0,37203
12.0,194199
11.0,82946
17.0,12478
12.0,169946
20.0,86253
15.0,94887
17.0,74860
17.0,157999
11.0,144297
11.0,127083
10.0,103223
13.0,65386
18.0,44356
18.0,88616
13.0,24738
13.0,76627
12.0,43639
18.0,2016
11.0,26716
18.0,152067
11.0,143304
19.0,137996
19.0,33007
13.0,66717
10.0,100972
18.0,148589
16.0,102777
20.0,6998
17.0,148948
11.0,83028
15.0,33039
10.0,145440
17.0,60502
14.0,37160
19.0,166429
18.0,69880
11.0,37199
19.0,124386
13.0,29633
10.0,15837
11.0,170142
19.0,177301
10.0,188040
17.0,34002
18.0,159986
12.0,138021
14.0,150344
11.0,115456
11.0,165015
12.0,96951
10.0,192713
14.0,17700
15.0,113986
16.0,127596
23.0,175581
19.0,64814
12.0,96509
13.0,104819
12.0,11095
11.0,36084
18.0,132497
14.0,129502
11.0,167705
13.0,189821
12.0,101376
18.0,185995
11.0,114062
22.0,187587
17.0,160580
12.0,93289
16.0,180799
10.0,105033
14.0,34863
12.0,6330
17.0,12120
10.0,177591
11.0,3876
11.0,179421
11.0,175171
13.0,33753
11.0,189253
12.0,56366
13.0,115336
11.0,87095
12.0,1480
19.0,85986
18.0,55686
17.0,195160
10.0,45462
10.0,150991
11.0,147047
17.0,40799
12.0,161274
9.0,52696
12.0,137719
15.0,11068
18.0,95079
17.0,40877
15.0,133849
11.0,151731
19.0,159486
19.0,192966
10.0,10011
11.0,182918
11.0,170665
11.0,57970
19.0,160991
10.0,187141
19.0,163376
14.0,22636
16.0,163808
16.0,71459
11.0,176795
11.0,180927
14.0,51052
11.0,165610
13.0,23438
12.0,48971
11.0,58933
11.0,119743
19.0,99754
11.0,172793
18.0,142325
10.0,141357
18.0,141618
10.0,161559
17.0,123895
11.0,93911
11.0,2668
19.0,152863
17.0,86664
12.0,15776
16.0,32780
13.0,30896
12.0,134579
15.0,117825
15.0,7249
15.0,56280
13.0,145660
17.0,9327
12.0,3975
9.0,140662
22.0,162659
9.0,174750
9.0,56855
17.0,114225
12.0,175751
12.0,118542
12.0,77578
16.0,164791
13.0,164677
22.0,133399
16.0,82629
13.0,64708
19.0,141264
14.0,177464
19.0,175375
16.0,181689
11.0,177054
13.0,93452
11.0,182862
10.0,8714
20.0,101616
16.0,186124
14.0,81585
23.0,163947
12.0,125270
11.0,174626
12.0,34747
16.0,82959
11.0,187900
17.0,67725
23.0,70913
12.0,44801
10.0,42655
17.0,165231
10.0,68934
19.0,166735
12.0,58716
12.0,175806
11.0,128681
12.0,154664
12.0,115108
20.0,61450
18.0,155712
12.0,126922
16.0,131072
18.0,131440
12.0,175748
13.0,13751
11.0,194058
11.0,120571
16.0,41004
10.0,23603
15.0,8403
14.0,19482
20.0,146342
21.0,186284
11.0,193858
11.0,147059
17.0,146527
18.0,163732
11.0,132389
12.0,54160
11.0,23891
9.0,157378
13.0,75469
19.0,147769
12.0,146103
11.0,2716
10.0,116877
18.0,166400
20.0,143851
15.0,161438
11.0,35155
10.0,40697
17.0,43397
11.0,147258
19.0,195835
18.0,185793
8.0,158685
11.0,32353
12.0,146971
19.0,184876
9.0,5868
12.0,122840
8.0,153372
12.0,155568
10.0,108051
20.0,74659
21.0,22491
14.0,58463
10.0,86168
15.0,27780
14.0,190144
18.0,195092
13.0,12223
11.0,61592
19.0,64042
20.0,47515
13.0,102609
16.0,84097
12.0,74604
17.0,126239
13.0,61340
15.0,77092
17.0,118688
18.0,100872
11.0,116011
20.0,108768
12.0,184770
19.0,154308
12.0,50975
14.0,187941
22.0,76922
11.0,128218
13.0,172397
20.0,174418
11.0,165268
22.0,119757
10.0,53510
18.0,62311
17.0,10427
11.0,125979
16.0,150162
12.0,147902
12.0,58151
21.0,153169
21.0,121683
12.0,94588
10.0,66075
20.0,171834
18.0,141414
11.0,99282
16.0,32428
15.0,70483
12.0,44327
11.0,114933
14.0,99123
17.0,50939
15.0,121156
12.0,69505
13.0,54240
14.0,116826
14.0,114572
11.0,148334
13.0,58370
12.0,48629
15.0,104910
18.0,29773
11.0,144422
14.0,152913
16.0,61184
19.0,134559
17.0,158979
10.0,185157
11.0,21401
21.0,26623
11.0,132673
11.0,46712
21.0,7789
11.0,157684
12.0,186615
17.0,80644
18.0,188990
14.0,31432
14.0,92835
10.0,33765
11.0,145700
22.0,94228
11.0,76749
12.0,144369
17.0,33798
11.0,184779
12.0,148921
13.0,106786
12.0,98694
13.0,195693
18.0,58027
15.0,191537
13.0,194452
11.0,104917
11.0,146840
16.0,41560
10.0,128125
12.0,44381
18.0,17812
21.0,170324
10.0,94545
19.0,172277
13.0,98078
13.0,1815
16.0,68807
18.0,59147
10.0,79588
19.0,192134
10.0,156007
11.0,159971
9.0,61773
19.0,185946
17.0,26053
16.0,17620
11.0,914
11.0,120648
11.0,164876
9.0,187215
11.0,145101
10.0,105850
15.0,25443
13.0,1231
16.0,145690
13.0,125392
20.0,66587
11.0,74002
16.0,138461
18.0,4003
14.0,112211
16.0,146277
13.0,53410
16.0,46482
13.0,15304
12.0,178616
14.0,95013
11.0,185399
16.0,169630
18.0,3697
13.0,59264
12.0,102192
19.0,124981
12.0,154768
12.0,163642
16.0,81892
15.0,81111
11.0,176302
13.0,166073
15.0,63312
11.0,73409
11.0,125192
11.0,30339
15.0,104370
11.0,184437
11.0,131708
10.0,182923
10.0,8313
11.0,53891
16.0,53599
12.0,26644
16.0,63238
16.0,169795
15.0,44784
22.0,37897
18.0,61312
13.0,73251
10.0,11925
11.0,172430
13.0,57098
14.0,21354
15.0,104583
13.0,126350
14.0,33502
10.0,67391
11.0,12990
10.0,12555
9.0,21072
13.0,27352
13.0,31636
13.0,33296
13.0,51526
10.0,406
13.0,13033
14.0,18317
10.0,186812
11.0,154476
16.0,51674
13.0,114950
10.0,95400
15.0,95419
12.0,185162
13.0,39432
18.0,168029
22.0,98709
12.0,117989
10.0,9746
16.0,125911
10.0,187475
13.0,23776
18.0,53870
12.0,133789
15.0,49977
22.0,121030
11.0,182298
17.0,164257
10.0,129109
15.0,190889
11.0,168634
16.0,86286
18.0,36910
19.0,138900
16.0,179307
10.0,87473
10.0,127214
11.0,146535
17.0,123114
10.0,187144
10.0,179848
11.0,13574
10.0,5469
17.0,146281
12.0,13570
12.0,83420
12.0,99700
11.0,149608
13.0,35312
15.0,28165
11.0,100482
11.0,105509
17.0,29405
11.0,156346
9.0,89208
14.0,35113
17.0,144973
10.0,69324
12.0,181740
22.0,177923
11.0,179044
13.0,43903
18.0,75791
17.0,42502
19.0,163743
11.0,95427
14.0,122250
12.0,178225
17.0,155926
11.0,141333
13.0,61661
11.0,66954
17.0,143242
11.0,164937
16.0,164864
10.0,187671
7.0,111866
10.0,98244
19.0,187998
13.0,89478
18.0,118521
14.0,111086
18.0,59753
14.0,104092
12.0,81393
12.0,3928
11.0,145033
10.0,68924
11.0,21550
11.0,76236
17.0,25231
16.0,119359
11.0,177919
13.0,105872
12.0,141920
11.0,61964
9.0,116776
12.0,127710
12.0,1343
10.0,75204
19.0,189819
15.0,181798
16.0,181904
11.0,31755
14.0,71598
10.0,116051
13.0,149321
19.0,59002
10.0,56808
19.0,135008
19.0,63748
14.0,57928
17.0,96936
21.0,109739
18.0,167347
10.0,136447
15.0,75942
10.0,173143
17.0,164657
15.0,171639
14.0,81966
13.0,40012
11.0,24554
11.0,52412
13.0,50798
12.0,95330
11.0,35048
11.0,136147
11.0,106224
11.0,46702
9.0,11603
11.0,11924
19.0,24466
16.0,131671
14.0,19989
15.0,100945
17.0,107441
11.0,46394
16.0,78801
11.0,68137
13.0,113841
15.0,110340
18.0,179477
18.0,64004
8.0,192746
11.0,188739
12.0,186224
19.0,191950
11.0,154382
15.0,67614
11.0,109005
13.0,80367
14.0,69982
17.0,173660
15.0,178431
14.0,123542
19.0,20664
13.0,134663
14.0,121212
11.0,176199
12.0,129326
13.0,31213
11.0,140256
18.0,112346
15.0,79804
13.0,15436
13.0,36486
20.0,195556
11.0,106650
19.0,51096
10.0,179404
11.0,187693
16.0,148581
16.0,164587
14.0,56137
10.0,191684
17.0,191381
14.0,170774
18.0,160013
11.0,167767
18.0,107047
9.0,55979
17.0,125116
13.0,28029
11.0,9364
21.0,41308
13.0,25507
12.0,70459
18.0,27179
11.0,94522
17.0,132721
12.0,66166
15.0,125206
11.0,144558
13.0,61757
13.0,5285
13.0,29122
18.0,16720
18.0,14156
8.0,131732
13.0,86454
11.0,176762
7.0,110962
12.0,139511
17.0,174994
17.0,138931
19.0,121675
15.0,8140
11.0,68681
17.0,52385
11.0,129303
8.0,98445
12.0,43404
14.0,156123
12.0,5828
11.0,21841
21.0,96275
18.0,21382
11.0,161008
14.0,99930
10.0,86214
11.0,4825
12.0,17085
21.0,138170
11.0,142082
11.0,110811
11.0,64285
19.0,141789
19.0,53258
18.0,53309
11.0,94557
12.0,149913
11.0,93374
11.0,187174
12.0,173287
19.0,143676
11.0,148955
21.0,160167
21.0,162089
13.0,117801
17.0,104919
12.0,24951
19.0,102047
20.0,11615
11.0,22760
17.0,82987
11.0,80428
14.0,45873
15.0,150127
11.0,25781
11.0,158137
11.0,130784
15.0,151767
10.0,36127
19.0,179409
20.0,54323
17.0,191479
10.0,6047
11.0,100378
17.0,18691
13.0,12304
18.0,61024
10.0,171690
11.0,154919
20.0,135169
11.0,96123
10.0,188693
12.0,89275
16.0,70835
15.0,62162
18.0,166941
14.0,84620
17.0,69857
11.0,2099
10.0,100262
13.0,74814
20.0,135892
21.0,145589
11.0,111750
12.0,164722
14.0,69213
18.0,19154
17.0,154926
15.0,119764
18.0,81620
10.0,124644
17.0,47121
13.0,51062
12.0,135817
21.0,51937
11.0,177513
11.0,150447
14.0,39367
18.0,74961
10.0,54705
11.0,164656
13.0,136800
10.0,128205
12.0,129074
19.0,187003
11.0,179357
12.0,45765
13.0,137267
11.0,41928
14.0,95665
12.0,170649
11.0,191621
19.0,193708
16.0,193843
11.0,182283
18.0,167704
13.0,14210
12.0,29821
22.0,195285
12.0,55923
10.0,193431
17.0,155222
21.0,10579
19.0,16838
10.0,134436
16.0,140196
18.0,134914
16.0,164805
11.0,21020
18.0,107135
12.0,170667
13.0,157265
13.0,172918
19.0,182191
19.0,45978
12.0,39981
19.0,17565
11.0,20692
9.0,67522
19.0,109713
16.0,184105
8.0,188027
18.0,195019
11.0,788
16.0,20321
10.0,106120
20.0,153450
16.0,138922
10.0,74523
13.0,27285
11.0,184972
11.0,84840
12.0,131069
11.0,180464
19.0,149745
13.0,126965
12.0,462
11.0,28229
16.0,173954
16.0,74944
11.0,24900
13.0,13152
14.0,95724
13.0,23913
11.0,36331
9.0,136138
20.0,39398
12.0,94590
11.0,35193
8.0,37860
12.0,1576
13.0,105461
12.0,176120
13.0,109871
18.0,123412
20.0,151913
14.0,19577
16.0,53529
15.0,29266
13.0,62523
12.0,122916
11.0,189118
16.0,91128
11.0,190582
21.0,166705
12.0,185502
11.0,127429
11.0,99193
11.0,35229
15.0,90044
11.0,39189
11.0,180429
21.0,151021
19.0,157237
11.0,98302
16.0,139418
16.0,23671
19.0,125000
11.0,55023
10.0,133003
13.0,44515
12.0,75897
11.0,155177
8.0,157971
19.0,61651
17.0,154231
10.0,24056
15.0,161345
8.0,130043
17.0,132238
14.0,139001
11.0,145470
12.0,144093
19.0,68169
16.0,115854
11.0,177141
11.0,187540
18.0,23073
11.0,75029
13.0,54647
18.0,50014
16.0,153584
13.0,35394
12.0,136270
19.0,131654
17.0,76557
18.0,96671
18.0,57728
14.0,96252
15.0,54952
11.0,40213
14.0,178006
11.0,151150
19.0,148250
10.0,159217
12.0,94785
11.0,71004
16.0,131727
11.0,44611
14.0,28514
12.0,33924
13.0,44671
14.0,125272
12.0,152243
12.0,36068
17.0,65536
23.0,145127
12.0,10151
16.0,86625
16.0,63825
20.0,36473
14.0,116620
11.0,18734
16.0,33395
19.0,34063
17.0,178766
11.0,147962
21.0,41443
20.0,69183
10.0,182025
20.0,114954
10.0,70591
13.0,41071
12.0,111205
23.0,130820
8.0,156818
11.0,17173
19.0,165472
14.0,143839
10.0,191071
18.0,194897
20.0,194080
14.0,149337
11.0,9887
11.0,186194
21.0,167385
11.0,194480
21.0,154981
13.0,131423
12.0,112822
11.0,193195
10.0,175712
19.0,194377
10.0,188742
11.0,174852
14.0,32004
11.0,14497
11.0,135684
22.0,185239
17.0,137447
11.0,125355
12.0,119862
12.0,38101
11.0,92876
18.0,86190
20.0,74295
20.0,148354
12.0,26778
11.0,68851
11.0,41643
12.0,112694
18.0,161120
12.0,55879
20.0,122833
12.0,85049
13.0,75133
11.0,145261
10.0,56541
20.0,72626
10.0,16945
11.0,133502
15.0,170994
12.0,152168
12.0,123422
17.0,150251
11.0,189655
17.0,79761
13.0,191988
19.0,105309
18.0,142579
20.0,126227
11.0,20303
11.0,48488
18.0,138206
18.0,153242
10.0,121993
17.0,95362
17.0,100435
13.0,116448
11.0,184595
10.0,145842
11.0,11252
18.0,131393
20.0,150224
11.0,101083
18.0,180855
18.0,193176
13.0,193309
17.0,193844
12.0,107792
