,BASE_CUSTOMER_ID,BIRTHDAY_Y
49764,50776,1959
49780,60653,1959
49793,55458,1959
49808,126808,1959
49809,123173,1959
49810,101093,1959
49812,107553,1958
49813,17386,1959
49814,175278,1966
49833,163933,1959
49837,80842,1958
49841,88892,1959
49842,151982,1959
49843,44623,1959
49851,10780,1959
49864,20443,1959
49872,125283,1966
49897,84606,1959
49898,183761,1959
49899,56969,1959
49902,188639,1959
49917,185906,1959
49918,25990,1959
49920,73187,1959
49942,192754,1959
49948,187640,1959
49954,68148,1959
49956,65631,1958
49957,109459,1966
49958,95755,1959
49962,104200,1959
49968,142430,1959
49973,195435,1959
49976,175977,1959
49978,194056,1959
49981,123963,1959
49992,112331,1959
49997,132403,1959
50002,121692,1959
50011,118976,1959
50017,107668,1959
50021,56772,1959
50026,164182,1959
50027,106600,1959
50034,28088,1959
50036,139116,1959
50042,52820,1959
50043,131575,1959
50049,150462,1966
50053,137004,1959
50054,82948,1959
50071,15938,1959
50076,50276,1959
50080,49332,1959
50081,68775,1958
50084,111898,1959
50087,27075,1959
50095,159450,1958
50099,37354,1959
50108,157338,1959
50132,119180,1959
50135,196426,1959
50145,40904,1959
50151,71143,1959
50152,64512,1958
50153,86130,1959
50177,35719,1966
50181,188054,1959
50183,32041,1966
50186,105374,1959
50187,133758,1959
50188,123646,1959
50189,42438,1959
50191,183394,1959
50192,181519,1959
50200,177770,1959
50203,178349,1966
50213,133937,1959
50215,15213,1966
50224,26835,1959
50238,150067,1959
50244,76935,1959
50254,180726,1959
50259,156649,1959
50273,151446,1959
50299,86276,1959
50304,87762,1959
50307,184340,1959
50308,119302,1959
50315,177370,1959
50321,57911,1959
50323,69367,1959
50324,57704,1959
50325,126342,1959
50327,57396,1959
50332,137444,1959
50335,129688,1959
50338,185411,1959
50340,170089,1959
50351,143923,1959
50354,129777,1959
50362,67041,1959
50364,89505,1959
50365,183061,1959
50370,173715,1959
50372,45899,1959
50377,176406,1958
50378,44740,1966
50383,107187,1959
50387,157391,1959
50389,62504,1958
50390,156174,1959
50394,137470,1959
50398,124844,1958
50399,182447,1959
50401,79266,1959
50411,49466,1959
50421,158493,1959
50426,156000,1959
50428,19217,1959
50433,114137,1959
50442,44394,1959
50464,49395,1959
50477,96782,1959
50480,176519,1959
50485,141609,1958
50496,109362,1959
50500,17056,1959
50505,179036,1959
50515,132022,1959
50516,191983,1958
50524,147008,1959
50527,156240,1959
50529,109915,1959
50537,168957,1959
50547,30407,1959
50549,183935,1959
50552,116284,1959
50553,27742,1959
50560,167280,1959
50563,172927,1959
50566,23774,1958
50569,57850,1958
50577,142661,1958
50584,49817,1959
50586,143363,1959
50590,156934,1959
50597,180877,1959
50600,161311,1958
50620,125819,1959
50621,29837,1959
50623,21220,1959
50625,174683,1959
50627,77625,1959
50642,50453,1959
50644,98995,1959
50657,113896,1958
50658,131557,1959
50659,174448,1959
50670,64471,1958
50671,188482,1959
50678,100814,1959
50687,187312,1959
50707,165858,1959
50708,85852,1959
50718,193073,1959
50720,174542,1959
50721,117228,1958
50724,180881,1959
50727,46003,1959
50728,81398,1959
50746,147385,1959
50747,179558,1959
50755,168586,1959
50757,103744,1959
50758,183854,1959
50765,187166,1959
50769,114278,1959
50781,26293,1959
50785,15423,1959
50792,70723,1959
50794,139395,1959
50797,85565,1959
50799,165062,1959
50812,184889,1959
50822,41630,1959
50823,113941,1959
50826,21736,1959
50827,73678,1959
50833,46151,1959
50836,60427,1959
50848,157342,1959
50850,8112,1959
50855,176023,1959
50864,86057,1959
50870,196416,1958
50875,6704,1958
50900,94190,1959
50902,162269,1959
50903,24338,1959
50904,165350,1959
50910,125457,1959
50911,111429,1959
50923,138790,1959
50926,135073,1958
50927,45671,1966
50934,20525,1959
50939,23898,1959
50953,122986,1959
50956,18817,1958
50966,13738,1958
50973,63976,1959
50981,63731,1959
50986,175599,1959
50996,32122,1959
50997,100424,1959
50999,120944,1959
51001,185560,1958
51002,183835,1959
51004,47970,1959
51021,60379,1959
51025,111212,1959
51038,158796,1959
51041,64158,1959
51047,138078,1959
51058,160088,1959
51060,97983,1959
51061,61371,1959
51062,177734,1959
51066,38783,1959
51083,101519,1959
51087,183877,1959
51091,190103,1965
51096,130889,1958
51107,84351,1959
51110,61812,1959
51115,20723,1959
51119,125407,1959
51121,80569,1959
51123,193108,1959
51124,61266,1958
51134,188220,1959
51135,90723,1959
51143,120150,1959
51144,126723,1959
51147,125865,1959
51149,167229,1958
51152,166316,1959
51153,183730,1959
51156,136927,1959
51160,130684,1959
51164,42453,1959
51166,63360,1959
51178,190719,1959
51179,135559,1959
51182,124228,1959
51189,62330,1959
51190,77279,1959
51192,146128,1959
51200,157161,1958
51202,183429,1959
51206,130141,1959
51216,147162,1958
51217,5501,1959
51219,66715,1959
51220,29826,1959
51221,178445,1959
51225,87062,1959
51228,128684,1959
51243,15261,1959
51246,139062,1959
51256,144448,1959
51260,72610,1959
51261,6114,1958
51269,144290,1959
51275,97733,1959
51291,90453,1959
51294,161091,1959
51306,127073,1959
51307,23956,1959
51312,72970,1959
51314,18123,1959
51320,60346,1959
51321,14432,1959
51322,111771,1959
51325,5223,1959
51326,162051,1959
51341,128150,1958
51342,91484,1959
51346,124621,1959
51362,135864,1959
51366,71358,1959
51375,143811,1958
51378,184949,1959
51379,186754,1959
51381,151408,1959
51382,156966,1959
51383,21282,1959
51392,32047,1959
51393,125498,1959
51398,41932,1959
51401,53732,1959
51403,113543,1959
51408,15249,1959
51410,6190,1959
51415,91753,1959
51426,71492,1959
51430,155728,1959
51431,174777,1959
51434,13342,1958
51436,28600,1959
51437,29442,1958
51439,164469,1959
51440,173805,1959
51442,183328,1959
51454,62035,1958
51455,79821,1959
51461,139279,1959
51467,80282,1959
51491,133733,1959
51493,139674,1959
51494,133605,1958
51498,97153,1958
51500,125888,1959
51506,47927,1959
51508,35715,1959
51510,58229,1958
51512,347,1959
51515,9805,1959
51524,186689,1959
51526,84103,1958
51531,168103,1959
51536,162260,1959
51537,164329,1959
51539,126708,1959
51542,46734,1958
51552,157331,1959
51553,193075,1959
51560,149469,1959
51563,44578,1959
51566,183740,1959
51570,32932,1959
51575,147982,1959
51580,100852,1959
51581,158040,1959
51582,112221,1958
51587,150218,1959
51601,137824,1959
51608,49750,1959
51641,126785,1959
51646,133396,1959
51656,13528,1959
51678,89247,1958
51682,84918,1959
51694,174948,1959
51696,85763,1959
51707,6854,1959
51714,178855,1959
51721,160761,1959
51723,13208,1959
51731,138025,1959
51732,196498,1958
51733,43960,1959
51736,9764,1959
51737,117348,1959
51738,136986,1959
51741,153567,1959
51743,136042,1959
51744,65408,1959
51751,13565,1959
51757,181717,1958
51765,14749,1958
51768,85399,1959
51771,126382,1959
51773,189120,1959
51774,4654,1959
51775,117213,1959
51776,95291,1959
51777,177445,1959
51778,134367,1959
51780,175520,1959
51790,20693,1959
51791,146104,1958
51794,13149,1959
51795,188019,1959
51800,176521,1959
51801,179144,1959
51803,118388,1959
51813,116837,1959
51814,98058,1959
51815,79299,1959
51823,5183,1959
51825,158776,1959
51833,161256,1959
51844,139428,1959
51846,97964,1959
51851,175173,1959
51868,185875,1959
51884,121932,1959
51897,159736,1959
51899,113526,1959
51902,112969,1959
51903,176806,1959
51929,86394,1959
51932,57864,1959
51934,183513,1959
51937,34579,1958
51950,176248,1959
51960,30539,1966
51964,6795,1959
51968,90142,1959
51974,111932,1959
51989,150753,1959
51992,166334,1959
51993,102182,1958
51994,152528,1959
52000,128191,1959
52003,136017,1959
52005,1978,1958
52007,48316,1959
52012,55290,1959
52029,166027,1959
52037,92611,1959
52040,77604,1959
52070,124333,1959
52081,55856,1958
52084,151155,1959
52086,76765,1959
52090,84337,1959
52095,189448,1959
52114,124468,1959
52130,46282,1959
52137,48933,1959
52141,95985,1959
52142,159981,1959
52144,129499,1959
52149,175338,1959
52150,185640,1959
52152,180943,1959
52153,141105,1959
52163,188497,1959
52165,30349,1959
52174,15438,1959
52175,171127,1959
52177,162441,1959
52188,54370,1959
52200,54652,1959
52202,8694,1959
52206,139379,1959
52214,189040,1959
52221,122529,1959
52224,131422,1959
52233,125325,1959
52242,104151,1958
52243,51200,1959
52245,113346,1959
52247,20181,1959
52249,177595,1959
52256,33236,1959
52257,117025,1959
52262,78477,1958
52266,3579,1959
52267,47609,1959
52269,16797,1958
52271,111224,1959
52278,163653,1959
52286,42409,1959
52292,51285,1959
52293,57890,1959
52294,97707,1959
52297,160757,1959
52303,171550,1959
52310,85234,1958
52332,127989,1959
52346,129452,1959
52355,38950,1959
52356,34983,1959
52359,106315,1959
52363,185885,1959
52364,195533,1959
52365,52031,1959
52369,174666,1959
52379,170921,1959
52384,122586,1959
52388,90098,1959
52397,171273,1959
52404,27785,1959
52423,29723,1959
52438,188627,1959
52439,77835,1959
52442,186247,1959
52444,176609,1959
52445,143143,1958
52456,30790,1959
52457,167931,1959
52461,162764,1959
52474,127212,1959
52479,179880,1959
52486,55013,1959
52491,83956,1966
52496,5033,1959
52497,10159,1959
52503,158855,1959
52510,135400,1959
52514,187732,1959
52515,193851,1959
52517,165916,1959
52521,181439,1959
52522,185232,1959
52523,36063,1959
52533,180841,1959
52539,109572,1959
52546,75352,1959
52552,87910,1958
52559,146278,1959
52562,92739,1959
52565,129874,1959
52578,85618,1959
52581,165476,1959
52587,156380,1959
52589,57677,1959
52596,124473,1959
52603,19197,1959
52617,68409,1959
52619,140184,1959
52621,172145,1959
52622,157606,1959
52630,57804,1959
52639,127018,1959
52647,17290,1959
52651,187426,1959
52654,115679,1959
52655,45258,1959
52657,75125,1959
52660,126141,1959
52670,102884,1959
52681,72898,1959
52684,165993,1959
52703,61734,1959
52712,84129,1959
52716,36191,1966
52719,115616,1958
52724,127877,1959
52729,44517,1959
52735,179327,1959
52745,26388,1966
52750,60241,1959
52754,186252,1958
52759,46818,1959
52762,184069,1959
52772,49390,1959
52773,123989,1959
52774,185818,1959
52783,16807,1959
52786,172382,1959
52787,84499,1959
52797,61198,1959
52799,68214,1959
52802,129620,1959
52805,55654,1959
52810,118657,1959
52812,166397,1959
52814,24958,1958
52827,136690,1959
52835,145861,1959
52840,26732,1959
52844,132171,1959
52848,117393,1959
52851,87008,1959
52859,142696,1959
52861,187904,1959
52870,88477,1959
52872,125505,1959
52899,72964,1959
52911,81737,1959
52912,106106,1959
52920,101013,1959
52924,195122,1959
52925,138556,1959
52961,133378,1959
52974,59351,1959
52975,72585,1958
52989,141986,1959
52992,102249,1959
53001,54614,1959
53006,25437,1959
53007,142155,1959
53010,89517,1959
53016,6227,1958
53017,182891,1959
53020,27319,1959
53037,56222,1958
53038,21760,1959
53052,156422,1959
53061,39325,1959
53064,186010,1959
53072,37282,1959
53074,104776,1959
53084,70257,1959
53085,79612,1966
53088,21935,1959
53091,156312,1958
53098,58806,1958
53111,40762,1959
53127,148221,1959
53138,181943,1959
53139,184329,1959
53141,186451,1959
53147,99125,1959
53156,153844,1959
53159,145737,1959
53162,31008,1959
53174,109841,1959
53184,160221,1959
53185,49095,1959
53190,176201,1959
53192,137843,1959
53198,158730,1959
53206,181288,1959
53210,185545,1959
53212,169248,1958
53220,13855,1959
53221,86816,1959
53225,137735,1959
53231,159327,1959
53235,113973,1959
53241,58890,1959
53246,157037,1959
53255,81100,1965
53256,178831,1959
53258,44823,1959
53273,164974,1959
53282,172581,1958
53287,188530,1959
53303,13533,1959
53306,53942,1959
53308,55175,1959
53309,178696,1959
53339,105233,1959
53356,82651,1959
53361,135843,1959
53371,5030,1959
53375,167276,1959
53382,178743,1959
53385,572,1959
53391,18890,1958
53396,58252,1959
53406,150026,1959
53417,109038,1959
53418,84081,1959
53430,29146,1959
53446,50259,1959
53449,136357,1959
53451,1281,1958
53455,157413,1959
53461,112770,1959
53462,149210,1959
53469,179650,1959
53472,108564,1959
53475,14438,1959
53476,121820,1959
53477,185599,1959
53478,102266,1959
53490,171560,1959
53491,149760,1959
53492,154180,1959
53495,2292,1959
53497,43887,1959
53498,51057,1959
53499,139983,1959
53503,25693,1959
53508,46037,1958
53535,126716,1959
53540,186820,1959
53554,55775,1958
53558,176308,1959
53560,23133,1959
53563,189262,1959
53564,109178,1959
53568,30481,1958
53570,33872,1959
53576,163783,1959
53578,13673,1959
53589,163835,1959
53592,164181,1959
53596,54513,1959
53597,124746,1959
53603,3484,1959
53615,194432,1959
53619,126462,1959
53621,133574,1959
53629,108430,1959
53631,156522,1959
53636,33718,1959
53641,118332,1959
53642,97026,1959
53643,145587,1959
53646,106253,1959
53650,180582,1959
53656,58101,1959
53657,86788,1959
53659,98485,1959
53662,92562,1959
53663,57089,1959
53673,63204,1959
53676,63356,1959
53682,172320,1959
53684,134324,1959
53691,45480,1959
53707,127709,1959
53709,152672,1959
53717,14367,1959
53719,177053,1959
53720,83296,1959
53725,159887,1959
53728,177683,1959
53729,47102,1958
53731,108013,1959
53733,107179,1959
53736,105519,1959
53740,156358,1959
53741,59001,1959
53742,39055,1959
53747,151506,1959
53753,177799,1959
53761,185366,1959
53765,161688,1959
53770,164410,1959
53771,131660,1959
53775,9720,1959
53781,182376,1959
53783,55103,1959
53787,103462,1959
53803,101142,1959
53804,187817,1959
53805,34739,1959
53812,183416,1959
53821,21208,1959
53826,59005,1959
53836,5291,1959
53837,81596,1959
53839,103795,1959
53842,147411,1959
53851,106826,1959
53852,142203,1959
53853,37882,1959
53855,105406,1959
53857,190872,1959
53868,82082,1959
53870,58305,1959
53871,163212,1959
53874,112557,1959
53875,173232,1959
53883,161244,1959
53886,139019,1959
53888,139967,1958
53892,179276,1959
53893,70586,1959
53907,118791,1959
53910,21843,1958
53926,125990,1965
53927,130544,1959
53936,97539,1959
53950,133411,1959
53951,136321,1959
53954,188104,1959
53958,15368,1959
53959,137630,1959
53961,79022,1959
53963,15868,1959
53965,169931,1959
53971,55472,1959
53984,81523,1966
53986,149170,1959
53987,42888,1959
53996,107148,1959
53999,178392,1959
54001,185999,1959
54011,156763,1959
54012,175871,1959
54014,3855,1959
54017,193123,1958
54018,153760,1959
54021,32037,1959
54023,95735,1959
54039,178416,1959
54050,154165,1959
54053,182168,1959
54054,93765,1959
54058,149176,1959
54066,189978,1959
54074,80054,1966
54076,11631,1959
54080,80078,1959
54081,163677,1959
54105,867,1959
54110,39476,1958
54112,19012,1959
54128,63637,1958
54131,183517,1959
54140,83353,1959
54143,182166,1959
54145,175413,1959
54151,179846,1959
54156,134261,1959
54158,93896,1959
54164,45295,1959
54170,136345,1959
54181,75276,1959
54184,33605,1959
54194,120912,1959
54217,193578,1959
54220,39337,1958
54223,138147,1959
54224,85647,1959
54226,57876,1959
54227,61917,1958
54229,131792,1958
54232,111592,1959
54233,163522,1959
54235,180825,1959
54269,125254,1959
54272,116870,1959
54275,160171,1959
54285,108754,1959
54288,163237,1959
54289,178124,1959
54293,188589,1959
54295,166516,1959
54308,171496,1959
54328,179549,1959
54329,61485,1959
54330,134359,1959
54331,84227,1959
54342,187476,1959
54345,109833,1959
54348,156910,1958
54356,133606,1959
54357,123759,1958
54367,155536,1959
54370,21416,1959
54375,61979,1959
54376,167397,1959
54380,99876,1959
54390,117952,1959
54395,138117,1959
54398,43023,1959
54402,17891,1958
54413,162850,1959
54428,115246,1965
54444,28868,1959
54451,155666,1959
54453,107134,1958
54466,136276,1959
54484,139513,1959
54485,127106,1959
54487,7460,1959
54493,128060,1959
54496,88665,1959
54511,7295,1959
54518,185053,1958
54525,52907,1959
54526,120374,1959
54528,28295,1959
54546,177323,1959
54552,94907,1959
54555,133459,1959
54556,122107,1959
54557,182017,1959
54565,38035,1959
54569,134317,1959
54595,132312,1959
54598,167971,1959
54604,175002,1958
54613,120543,1959
54625,42495,1959
